Сырье и приправы,Кожура мандарина,0.8,0.2,12.0,52
Соки и компоты,Клюквенный сок,0.4,0.3,11.0,46
Орехи и сухофрукты,Клюква сушеная,0.1,1.4,76.5,308
Ягоды,Княженика,0.0,0.0,7.0,26
Ягоды,Клюква Hortex,0.5,0.0,3.8,17
Ягоды,Клюква 4 сезона,0.5,0.2,3.9,18
Ягоды,Клюква,0.5,0.0,6.8,26
Соки и компоты,Клубничный сок,0.6,0.4,7.0,31
Ягоды,Клубника консервированная,0.6,0.3,16.1,65
Ягоды,Клубника Hortex,0.7,0.4,5.4,32
Рыба и морепродукты,Клыкач,14.4,16.1,0.0,202
Ягоды,Клубника 4 сезона,0.8,0.1,6.6,34
Ягоды,Клубника,0.8,0.4,7.5,41
Мука и мучные изделия,Клецки,5.0,4.8,25.8,160
Сырье и приправы,Клетчатка Сибирская,0.5,0.5,4.0,40
Сырье и приправы,Клетчатка мелкая,16.0,3.8,23.5,186
Сырье и приправы,Клетчатка Агросельпром из ядер тыквенных семечек,27.0,10.0,19.0,274
Сырье и приправы,Клетчатка Агросельпром из семян льна,34.0,14.0,9.0,298
Сырье и приправы,Клетчатка Агросельпром из отрубей ржи,11.0,3.0,56.8,284
Сырье и приправы,Клетчатка Агросельпром из отрубей гречихи,15.5,4.3,64.5,343
Сырье и приправы,Клетчатка Агросельпром из молотых семян кунжута,50.7,19.8,11.0,425
Детское питание,Кисель ФрутоНяня из малины,0.0,0.0,11.5,46
Детское питание,Кисломолочный напиток Агуша Я Сам! Иммунити,2.0,3.4,8.3,72
Фрукты,Клементин,0.9,0.2,10.3,47
Овощи и зелень,Клекачка колхидская (Джонджоли),2.4,0.9,1.7,23
Напитки безалкогольные,Кислородный коктейль Экотейль,7.0,0.0,83.0,360
Детское питание,Кисель ФрутоНяня из клюквы,0.0,0.0,11.0,44
Рыба и морепродукты,Китовое мясо,22.5,3.2,0.0,119
Спортивное и дополнительное питание,Кисель Леовит Рецепт здоровья желудочный нейтральный,0.2,0.0,93.3,351
Соки и компоты,Кисель из яблок,0.1,0.1,23.7,97
Соки и компоты,Кисель из сушеных яблок,0.1,0.0,16.3,66
Соки и компоты,Кисель из сливового варенья,0.1,0.0,15.5,63
Соки и компоты,Кисель из кураги,0.4,0.0,12.9,54
Соки и компоты,Кисель из клюквы,0.0,0.0,13.0,53
Соки и компоты,Кисель из вишневого сока,0.2,0.0,18.9,78
Японская кухня,Кинси маки,8.5,18.0,2.4,210
Овощи и зелень,Кипрей (Иван-чай) сушеный,4.6,1.8,31.6,150
Крупы и каши,Киноа Мистраль,14.0,6.0,64.0,368
Крупы и каши,Киноа,14.1,6.1,57.2,368
Сырье и приправы,Кинза сушёная молотая,3.0,0.0,54.5,216
Овощи и зелень,Кинза,2.1,0.5,1.9,23
Рыба и морепродукты,Килька соленая,17.1,7.6,0.0,137
Рыба и морепродукты,Килька пряного посола,14.8,10.5,0.0,154
Японская кухня,Кимучи,1.4,0.7,8.4,45
Рыба и морепродукты,Килька обжаренная в томатном соусе,14.0,12.0,4.5,182
Рыба и морепродукты,Килька консервированная,12.0,11.0,3.1,159
Рыба и морепродукты,Килька каспийская,18.5,13.1,0.0,191
Кондитерские изделия,Конфеты шоколадные,4.0,39.5,54.2,569
Кондитерские изделия,Конфеты фруктовые,1.6,8.6,75.8,369
Кондитерские изделия,Конфеты Спринт с печеньем,4.9,21.7,67.3,420
Кондитерские изделия,Конфеты Славянка Лёвушка,1.0,7.4,74.4,371
Кондитерские изделия,Конфеты Славянка Золотой степ глазированные арахис карамель,10.0,27.4,51.4,498
Кондитерские изделия,Конфеты помадные,2.2,4.6,83.6,369
Кондитерские изделия,Конфеты Победа вкуса Трюфели без сахара,6.5,44.0,26.0,530
Кондитерские изделия,Конфеты Озерский сувенир Фундук Петрович в шоколаде,8.5,48.0,41.0,630
Кондитерские изделия,Конфеты Озерский сувенир Орех Сергеевич Грецкий в шоколаде,8.5,44.2,38.0,580
Кондитерские изделия,Конфеты Озерский сувенир Курага Петровна в шоколаде,5.0,14.8,57.0,312
Кондитерские изделия,Конфеты Озерский сувенир Вишня Владимировна в шоколаде,3.0,20.0,63.0,440
Кондитерские изделия,Конфеты молочные,2.7,4.3,82.3,364
Кондитерские изделия,Конфеты Марсианка Чизкейк,2.5,14.2,63.8,375
Кондитерские изделия,Конфеты лакричные,3.7,10.0,69.0,385
Кондитерские изделия,Конфеты кремовые,7.5,31.8,55.8,523
Кондитерские изделия,Конфеты Красный октябрь Сливочная помадка с цукатом,3.5,14.0,69.0,420
Кондитерские изделия,Конфеты Коровка сливочная,2.7,4.4,82.4,351
Кондитерские изделия,Конфеты грильяжные,5.3,26.9,65.6,523
Кондитерские изделия,Конфеты Визит,9.0,35.0,51.0,549
Кондитерские изделия,Конфеты батончики Рот-Фронт,10.7,29.5,53.2,514
Кондитерские изделия,Конфеты Бабаевский Белочка,8.8,33.1,53.4,538
Кондитерские изделия,Конфеты Бабаевские Оригинальные с фундуком и какао,14.0,34.0,41.0,540
Кондитерские изделия,Конфеты Rondo с ароматом мяты,0.6,0.0,98.4,405
Кондитерские изделия,Конфеты Raffaello,9.3,47.8,38.8,623
Кондитерские изделия,Конфеты Haribo Chamallows,3.5,0.5,80.0,332
Кондитерские изделия,Конфеты Ferrero Rocher,8.8,41.3,43.2,580
Кондитерские изделия,Конфеты 35 со сливочной начинкой,4.5,30.0,60.0,530
Мясные продукты,Конина тушеная,25.0,12.7,0.0,214
Мясные продукты,Конина жареная,34.3,17.4,0.0,293
Мука и мучные изделия,Конкильони,10.4,1.1,71.5,344
Мясные продукты,Конина вареная,30.8,13.0,0.0,240
Мясные продукты,Конина,20.2,7.0,0.0,187
Рыба и морепродукты,Конгрио,19.1,1.9,0.0,94
Кондитерские изделия,Конвертик слоеный,6.5,8.1,53.4,313
Ягоды,Компотное ассорти Hortex с клубникой,1.1,0.3,3.2,52
Соки и компоты,Компот из сухофруктов без сахара,0.8,0.0,14.2,60
Мясные продукты,Колбасный фарш,12.3,32.4,2.9,352
Колбасные изделия,Колбаски сырокопченые Ремит Kabanos Chili,25.0,35.0,2.5,440
Колбасные изделия,Колбаски сырокопченые Ремит Kabanos Chicken,25.0,35.0,3.0,430
Колбасные изделия,Колбаски сырокопченые Дымов Пиколини Хамон,18.0,50.0,0.0,520
Овощи и зелень,Колоказия съедобная,1.5,0.2,26.5,112
Колбасные изделия,Колбаски сырокопченые Дымов Пиколини Пармезан,18.0,50.0,0.0,520
Колбасные изделия,Колбаски сырокопченые Дымов Пиколини Дижонская горчица,18.0,50.0,0.0,520
Колбасные изделия,Колбаски Слово Мясника из свинины и говядины Чевапчичи рубленые охлажденные,12.0,35.0,0.0,360
Колбасные изделия,Колбаски Слово Мясника из свинины Баварские рубленые охлажденные,12.0,30.0,0.0,320
Колбасные изделия,Колбаски Самсон Грильмания 4х4,12.8,17.8,3.0,230
Колбасные изделия,Колбаски рубленые Черкизово из свинины для жарки,15.0,33.0,2.0,365
Колбасные изделия,Колбаски рубленые Троекурово с пряными травами,15.0,10.0,0.0,150
Колбасные изделия,Колбаски Рублёвский Имеретинские для жарки,12.0,17.0,0.3,220
Колбасные изделия,Колбаски полукопченые охотничьи,27.4,24.3,0.0,326
Колбасные изделия,Колбаски полукопченые Окраина охотничьи,14.0,46.0,0.0,470
Колбасные изделия,Колбаски полукопченые Дымов охотничьи,25.7,40.0,0.0,463
Колбасные изделия,Колбаски Петруха Мастер из мяса цыплят-бройлеров оригинальные,16.0,18.0,0.0,230
Колбасные изделия,Колбаски Мираторг Чевапчичи из свинины по-домашнему,10.0,32.0,0.0,330
Колбасные изделия,Колбаски Мираторг Чевапчичи Black Angus,12.0,35.0,0.0,360
Колбасные изделия,Колбаски Мираторг Black Angus классические,12.0,35.0,0.0,360
Рыба и морепродукты,Колбаски из горбуши жареные в соусе терияки,11.0,7.0,12.0,160
Колбасные изделия,Колбаски домашние Ганна из мяса птицы,16.0,23.0,2.7,279
Колбасные изделия,Колбаски Ближние Горки Шашлычные из свинины,12.0,38.0,0.0,282
Колбасные изделия,Колбаски Балканские Vego постные,18.0,14.0,3.1,213
Колбасные изделия,Колбаса сырокопченая Эколь Халяль Говяжья нарезка,31.0,11.0,0.0,228
Колбасные изделия,Колбаса сырокопченая Черкизово Салями Астория,25.0,30.0,5.0,390
Колбасные изделия,Колбаса сырокопченая Черкизово Сальчичон,17.0,34.0,1.0,366
Колбасные изделия,Колбаса сырокопченая сухая Велком Миланская,20.0,34.0,0.0,390
Колбасные изделия,Колбаса сырокопченая столичная,24.0,43.4,0.0,487
Колбасные изделия,Колбаса сырокопченая сервелат Дымов,15.0,53.0,0.0,537
Колбасные изделия,Колбаса сырокопченая сервелат,24.0,40.5,0.0,461
Колбасные изделия,Колбаса сырокопченая свиная,13.0,57.3,0.2,568
Колбасные изделия,Колбаса сырокопченая Салями Итальянская,11.0,63.0,0.0,631
Колбасные изделия,Колбаса сырокопченая Раменский деликатес Сицилийская,15.0,48.0,0.0,490
Колбасные изделия,Колбаса сырокопченая Раменский деликатес Куриная деликатесная,16.0,44.0,2.0,470
Колбасные изделия,Колбаса сырокопченая Раменский деликатес Салями Парма,20.0,42.0,0.0,460
Колбасные изделия,Колбаса сырокопченая Раменский деликатес Европейская,11.0,49.0,0.0,485
Колбасные изделия,Колбаса сырокопченая полусухая Дымов коньячная,18.0,44.0,0.0,468
Колбасные изделия,Колбаса сырокопченая полусухая Велком Чикен салями №2,21.0,30.0,0.0,350
Колбасные изделия,Колбаса сырокопченая Палермо Егорьевская ФКГ,16.0,42.0,0.0,446
Колбасные изделия,Колбаса сырокопченая московская,24.8,41.5,0.0,473
Колбасные изделия,Колбаса сырокопченая любительская,20.9,47.8,0.0,514
Колбасные изделия,Колбаса сырокопченая Клинский свиная,11.0,57.3,0.0,568
Колбасные изделия,Колбаса сырокопченая зернистая,9.9,62.8,0.3,606
Крупы и каши,Кукурузная манка Гарнец безглютеновая,23.0,1.6,50.8,314
Крупы и каши,Кукурузная крупа Makfa,8.3,1.2,71.0,328
Крупы и каши,Кукурузная крупа Makfa в пакетиках,8.3,1.2,71.0,328
Крупы и каши,Кукурузная крупа,8.3,1.2,75.0,337
Детское питание,Кукурузная кашка Heinz тыква чернослив морковочка молочная,12.9,6.4,71.2,394
Детское питание,Кукурузная кашка Heinz низкоаллергенная без молока,7.8,3.0,80.4,380
Детское питание,Кукурузная каша Малютка безмолочная,7.0,1.0,84.5,375
Овощи и зелень,Кукуруза сладкая консервированная,2.2,0.0,11.2,58
Овощи и зелень,Кукуруза сладкая в початках,3.5,2.8,15.6,101
Овощи и зелень,Кукуруза мини,3.1,1.6,21.8,114
Овощи и зелень,Кукуруза варёная,4.1,2.3,22.5,123
Овощи и зелень,Кукуруза Бондюэль сладкая в зернах в вакуумной упаковке,3.9,1.3,22.0,115
Овощи и зелень,Кукуруза Бондюэль сладкая в зёрнах,3.3,2.3,14.7,93
Овощи и зелень,Кукуруза Бондюэль Молодая сладкая,2.9,1.9,10.8,80
Овощи и зелень,Кукуруза Бондюэль золотистая,3.2,1.0,18.6,96
Овощи и зелень,Кукуруза Hortex,3.6,1.4,19.3,111
Овощи и зелень,Кукуруза Green Ray деликатесная сладкая,2.2,0.0,11.2,58
Овощи и зелень,Кукуруза Globus сахарная в зернах,2.9,0.6,9.9,58
Овощи и зелень,Кукуруза 6 соток сладкая,2.2,0.0,11.2,58
Овощи и зелень,Кукуруза 4 сезона сладкая в зёрнах,11.4,4.2,38.6,238
Сырье и приправы,Ксилит,0.0,0.0,97.9,367
Рыба и морепродукты,Кукумария,7.3,0.6,0.0,35
Мясные продукты,Крылышки Горячая штучка хрустящие,16.5,15.0,7.5,231
Ягоды,Крыжовник,0.7,0.2,12.0,43
Хлебобулочные изделия,Крутоны,10.1,9.7,71.7,426
Крупы и каши,Крупа Увелка Дружба рис и пшено,8.0,1.0,77.0,350
Мясные продукты,Круггетсы Горячая штучка Сочные,12.0,20.0,8.0,260
Кондитерские изделия,Круассан Черёмушки со сливочной начинкой,5.7,28.5,46.2,467
Кондитерские изделия,Круассан Черёмушки с шоколадно-ореховой начинкой,6.3,28.3,46.2,465
Кондитерские изделия,Круассан Черёмушки с клубничной начинкой,5.5,19.7,47.0,390
Кондитерские изделия,Круассан Черёмушки с карамельной начинкой,6.4,21.2,40.3,379
Кондитерские изделия,Круассан Черёмушки с абрикосовой начинкой,5.5,19.7,47.0,390
Кондитерские изделия,Круассан Черёмушки без начинки,8.0,28.8,41.6,461
Мясные продукты,Кроличья печень вареная,22.2,11.7,0.0,194
Мясные продукты,Кроличья печень,19.0,10.0,0.0,166
Мясные продукты,Кроличьи почки,12.5,1.8,0.0,66
Мясные продукты,Кролик жареный,25.0,6.0,0.0,155
Мясные продукты,Кролик,21.0,8.0,0.0,156
Мясные продукты,Кроличий фарш,19.5,7.4,0.7,147
Хлебобулочные изделия,Крендель,8.2,3.1,69.3,338
Овощи и зелень,Кресс-салат,2.3,0.1,1.3,11
Первые блюда,Крем-суп Knorr Томатный по-итальянски,8.5,1.5,62.0,300
Колбасные изделия,Кровянка,9.0,19.5,14.5,274
Мясные продукты,Крокодиловое мясо,26.0,0.7,0.0,110
Первые блюда,Крем-суп Gallina Blanca Грибной по-итальянски,8.5,5.0,59.0,330
Овощи и зелень,Крем-паштет Дымов вегетарианский с жареным луком,7.0,24.0,3.0,256
Овощи и зелень,Крем-паштет Дымов вегетарианский с грибами,7.0,23.0,3.0,247
Сырье и приправы,Крем-мёд натуральный,0.8,0.0,80.3,328
Кондитерские изделия,Крем-десерт Fitelle Сгущенное молоко без сахара,6.1,13.7,16.7,215
Кондитерские изделия,Крем-десерт Fitelle Вареное сгущенное молоко без сахара,6.1,13.7,16.7,215
Сырье и приправы,Крем суфле Егорьевская ФКГ Постный с грибами,5.0,42.0,3.5,412
Кондитерские изделия,Крем кондитерский,0.2,26.0,16.5,300
Сырье и приправы,Крем для торта Dr.Oetker шоколадный,15.9,28.6,34.0,457
Кондитерские изделия,Крем взбитый Альпенгурт Шоколадные мечты,2.8,24.0,13.0,281
Кондитерские изделия,Крем взбитый Альпенгурт Премиум,2.6,18.0,9.0,207
Сырье и приправы,Крем Zero сливочный Toffee Jamboo со вкусом карамели,2.0,17.3,8.2,196
Сырье и приправы,Крем Zero сливочный Coco Jamboo с добавлением кокосовой стружки,1.8,19.0,5.8,202
Кондитерские изделия,Крекер Tuc Original,8.1,22.0,61.5,479
Кондитерские изделия,Крекер Tuc Cheezzz,8.5,24.2,57.5,485
Рыба и морепродукты,Креветки Тигровые,19.2,0.6,0.0,89
Рыба и морепродукты,Креветки свежие,22.0,1.0,0.0,97
Рыба и морепродукты,Креветки очищенные замороженные,14.0,1.0,0.0,60
Рыба и морепродукты,Креветки отварные,18.9,2.2,0.0,95
Рыба и морепродукты,Креветки маринованные,12.2,1.3,0.0,60
Рыба и морепродукты,Креветки Королевские,18.3,1.2,0.8,87
Рыба и морепродукты,Креветки консервированные,17.8,1.1,0.0,81
Рыба и морепродукты,Креветки Polar Premium свежемороженые,17.0,1.2,1.0,80
Рыба и морепродукты,Креветка Балтийский берег рубленая в соусе с копчёным лососем,6.0,42.0,5.5,420
Рыба и морепродукты,Креветка Балтийский берег рубленая в сливочном соусе,5.5,45.0,5.0,450
Рыба и морепродукты,Креветка Балтийский берег рубленая в сливочно-чесночном соусе,5.0,45.0,4.5,440
Сырье и приправы,Крахмал тапиоковый,0.0,0.0,88.0,360
Сырье и приправы,Крахмал картофельный,0.1,0.0,79.6,300
Сырье и приправы,Крахмал пшеничный,11.2,1.5,85.1,344
Сырье и приправы,Крахмал кукурузный,1.0,0.6,85.2,329
Рыба и морепродукты,Краснопёрка,18.3,3.0,0.0,100
Овощи и зелень,Крапива,2.6,0.3,5.2,33
Рыба и морепродукты,Крабы отварные,16.0,3.6,0.0,96
Сырье и приправы,Краситель пищевой,0.0,0.0,0.0,0
Рыба и морепродукты,Красноглазка,21.9,4.2,0.0,125
Рыба и морепродукты,Крабы консервированные,18.7,1.1,0.1,85
Сырье и приправы,Кэроб обжаренный Royal Forest,4.0,1.0,40.0,222
Крупы и каши,Кускус Готово! с томатами,13.0,1.6,73.0,350
Сырье и приправы,Кэроб,4.6,0.7,49.0,222
Крупы и каши,Кускус Агро-Альянс,12.0,2.5,75.0,370
Крупы и каши,Кус-кус сухой,12.8,0.6,72.4,376
Мясные продукты,Куропатка жареная,29.0,8.0,0.0,250
Крупы и каши,Кус-кус приготовленный,3.8,0.2,21.8,112
Мясные продукты,Куропатка,18.0,20.0,0.5,254
Сырье и приправы,Куркума (корень),12.7,13.8,58.2,325
Сырье и приправы,Куркума,12.7,13.8,58.2,325
Мясные продукты,Курица копченая,27.5,8.2,0.0,184
Мясные продукты,Курица жареная,26.0,12.0,0.0,210
Мясные продукты,Курица вареная (без кожи),25.2,7.4,0.0,170
KFC,Курица Байтсы Терияки,15.1,8.9,26.0,244
KFC,Курица 1 стрипс острый,22.3,10.3,15.8,245
KFC,Курица Байтсы Острые,23.5,11.9,16.6,268
KFC,Курица 1 стрипс оригинальный,24.5,15.2,13.7,290
KFC,Курица 1 ножка KFC,21.4,12.6,10.1,239
KFC,Курица 1 крыло KFC,16.6,20.7,15.4,314
Мясные продукты,Курица,16.0,14.0,0.0,190
Мясные продукты,Куриный шницель рубленый Троекурово,14.7,12.8,9.9,210
Мясные продукты,Куриный фонарик копчено-вареный,11.0,5.0,2.0,97
Мясные продукты,Куриный фарш филейный Троекурово,21.0,5.0,0.0,130
Мясные продукты,Куриный фарш,17.4,8.1,0.0,143
Мясные продукты,Куриный фарш жирный,21.3,11.0,0.1,185
Мясные продукты,Куриный фарш Самсон 5%,16.0,5.0,0.0,105
Мясные продукты,Куриный суповой набор,16.5,12.6,0.4,181
Мясные продукты,Куриный рулет Рококо с черносливом и грецким орехом для запекания,14.0,17.0,3.0,220
Мясные продукты,Куриный рулет,16.0,26.0,0.0,310
Мясные продукты,Куриные шейки,14.7,26.4,0.0,297
Мясные продукты,Куриные фрикадельки Веснушки,13.8,8.7,7.6,164
Мясные продукты,Куриные потроха,18.3,5.2,1.4,130
Мясные продукты,Куриные окорочка копченые,10.0,20.0,0.0,220
Мясные продукты,Куриные окорочка,16.8,10.2,0.0,158
Мясные продукты,Куриные ножки маринованные,17.0,14.0,1.7,200
Мясные продукты,Куриные лапки,19.4,14.6,0.2,215
Мясные продукты,Куриные крылышки копченые,29.9,19.5,0.0,290
Мясные продукты,Куриные крылышки,19.2,12.2,0.0,186
Мясные продукты,Куриные зразы с грибами и сыром Троекурово,14.0,7.5,8.4,157
Мясные продукты,Куриные желудки,18.2,4.2,0.6,114
Мясные продукты,Куриные биточки сливочные Троекурово,14.0,7.0,8.5,153
Мясные продукты,Куриные бедра,21.3,11.0,0.1,185
Мясные продукты,Куриное филе сыровяленое,52.8,9.0,0.0,292
Мясные продукты,Куриное филе-медальон Мираторг,13.3,8.1,15.5,188
Мясные продукты,Куриное филе вареное,30.4,3.5,0.0,153
Мясные продукты,Куриное филе Агрокомплекс,21.0,5.0,0.0,129
Мясные продукты,Куриное сердце вареное,20.0,10.9,1.1,182
Мясные продукты,Куриное филе,23.1,1.2,0.0,110
Мясные продукты,Куриное сердце,15.8,10.3,0.8,159
Мясные продукты,Куриное мясо в собственном соку,16.0,20.0,0.0,240
Мясные продукты,Куриная печень жареная,30.8,8.9,2.0,210
Мясные продукты,Куриная печень,19.1,6.3,0.6,136
Мясные продукты,Куриная печень вареная,25.9,6.2,2.0,166
Мясные продукты,Куриная кожа,18.0,15.6,0.0,212
Мясные продукты,Куриная грудка на пару,23.6,1.9,0.0,113
Мясные продукты,Куриная грудка копченая,18.0,5.0,0.0,117
Мясные продукты,Куриная грудка вареная,29.8,1.8,0.5,137
Мясные продукты,Куриная голень вареная без кожи,27.0,5.6,0.0,158
Мясные продукты,Куриная грудка,23.6,1.9,0.4,113
Мясные продукты,Куриная голень,18.0,14.0,0.0,198
Орехи и сухофрукты,Курага,5.2,0.3,51.0,215
Овощи и зелень,Купырь (кервель),3.2,0.3,7.3,45
Колбасные изделия,Купаты Боярские Индилайт,11.0,34.0,0.0,350
Орехи и сухофрукты,Кунжут,19.4,48.7,12.2,565
Орехи и сухофрукты,Кунжут чёрный,19.4,48.4,12.2,565
Молочные продукты,Кумыс из коровьего молока обезжиренный,1.5,0.1,2.1,15
Молочные продукты,Кумыс из коровьего молока,3.0,0.1,6.3,41
Молочные продукты,Кумыс из кобыльего молока,2.1,1.9,5.0,50
Орехи и сухофрукты,Кумкват сушёный,3.8,0.0,80.1,284
Фрукты,Кумкват,1.9,0.9,9.4,71
Рыба и морепродукты,Кумжа,16.7,3.6,0.0,104
Хлебобулочные изделия,Кулич пасхальный магазинный,5.5,15.8,43.3,331
Крупы и каши,Кукурузные хлопья На здоровье Кунцево,6.5,1.0,89.0,390
Крупы и каши,Кукурузные хлопья 365 дней,7.5,1.5,78.0,360
Крупы и каши,Кукурузные хлопья Алтайская сказка,8.3,1.2,75.0,325
Детское питание,Кукурузные палочки ФрутоНяня Яблоко-банан,6.0,0.0,78.0,345
Крупы и каши,Кукурузные хлопья,6.9,2.5,83.6,363
Кондитерские изделия,Кукурузные палочки сладкие,4.7,13.0,82.9,467
Кондитерские изделия,Кукурузные палочки без сахара Царевны полей,8.3,1.2,70.6,336
Кондитерские изделия,Кукурузные палочки,8.3,1.2,75.0,325
Рыба и морепродукты,Крабовые палочки Меридиан Снежный краб,15.4,6.9,4.0,140
Рыба и морепродукты,Крабовые палочки Меридиан с мягким сыром с чесноком и зеленью,10.0,4.4,10.2,120
Рыба и морепродукты,Крабовые палочки Меридиан с мягким сыром с белыми грибами,10.0,4.4,10.2,120
Рыба и морепродукты,Крабовые палочки Меридиан охлажденные,7.6,0.4,13.8,90
Рыба и морепродукты,Крабовые палочки Меридиан для салата,7.5,4.8,13.4,130
Рыба и морепродукты,Крабовые палочки Лунское море,5.4,1.1,21.0,116
Рыба и морепродукты,Крабовые палочки VICI сочные,6.0,1.0,10.0,73
Рыба и морепродукты,Крабовые палочки,6.0,1.0,10.0,73
Рыба и морепродукты,Крабовые палочки VICI Имитация из сурими (замороженные),6.4,1.0,18.0,107
Рыба и морепродукты,Крабовое мясо Санта Бремор,4.9,1.7,12.3,84
Рыба и морепродукты,Крабовое мясо Мирамар,15.4,6.9,4.0,140
Рыба и морепродукты,Крабовая колбаса,15.2,0.9,6.8,99
Рыба и морепродукты,Крабовое мясо,6.0,1.0,10.0,73
Рыба и морепродукты,Краб камчатский,18.3,0.6,0.0,84
Рыба и морепродукты,Краб голубой,18.1,1.1,0.0,87
Напитки безалкогольные,Кофейный напиток Nescafé Xpress Vanilla,1.4,1.3,8.3,51
Напитки безалкогольные,Кофейный напиток Nescafé Xpress Choko Latte,1.4,1.2,8.3,52
Напитки безалкогольные,Кофейный напиток MacCoffee растворимый Оригинальный 3 в 1,3.0,8.0,86.0,420
Напитки безалкогольные,Кофейный напиток iCafe Iced Mocha,1.2,1.2,9.2,52
Напитки безалкогольные,Кофейный напиток iCafe Iced French Vanilla Coffe,1.0,1.2,7.1,43
Напитки безалкогольные,Кофе эспрессо макиато,1.1,0.8,1.8,19
Напитки безалкогольные,Кофейный напиток,6.0,4.8,71.2,337
Напитки безалкогольные,Кофе Чибо растворимый сухой,18.1,0.7,46.3,264
Напитки безалкогольные,Кофе со сгущенным молоком,0.7,0.9,10.9,55
Напитки безалкогольные,Кофе с молоком и сахаром,0.7,1.0,11.2,58
Напитки безалкогольные,Кофе со сгущенным молоком и сахаром,0.6,0.6,13.6,62
Напитки безалкогольные,Кофе черный,0.2,0.0,0.3,2
Напитки безалкогольные,Кофе растворимый сухой,15.0,3.5,0.0,94
Напитки безалкогольные,Кофе Президент молотый сухой,13.9,14.4,2.8,218
Напитки безалкогольные,Кофе по-ирландски,0.0,4.5,4.0,114
Напитки безалкогольные,Кофе по-Венски,1.1,6.7,1.4,70
Напитки безалкогольные,Кофе натуральный молотый сухой,13.9,14.4,4.1,201
Спортивное и дополнительное питание,Кофе Леовит Худеем за неделю Капуччино для похудения жиросжигающий комплекс,6.0,15.0,84.0,500
Напитки безалкогольные,Кофе моккачино,2.8,10.6,46.5,289
Напитки безалкогольные,Кофе латте макиато,1.5,1.4,2.0,29
Напитки безалкогольные,Кофе латте,2.0,2.1,3.2,40
Напитки безалкогольные,Кофе капучино,1.5,1.8,2.5,32
Напитки безалкогольные,Кофе зелёный сухой,12.3,0.2,35.7,222
Напитки безалкогольные,Кофе жареный в зёрнах сухой,13.9,14.4,15.6,223
Напитки безалкогольные,Кофе Maxwell House растворимый сухой,14.6,0.0,10.3,100
Крупы и каши,Котлеты чечевичные Вкусное дело,19.2,2.2,54.8,307
Крупы и каши,Котлеты нутовые Мистраль,12.0,12.0,53.0,360
Напитки безалкогольные,Кофе Maxwell House гранулированный сухой,14.6,0.0,10.3,100
Рыба и морепродукты,Котлеты из трески,12.6,5.9,15.0,164
Мясные продукты,Котлеты из телятины,23.0,31.0,0.0,375
Крупы и каши,Котлеты нутовые Вкусное дело,20.8,1.8,49.7,288
Мясные продукты,Котлеты Мираторг из говядины Black Angus,12.0,35.0,0.0,360
Мясные продукты,Котлеты из индейки,18.6,12.2,8.7,220
Мясные продукты,Котлеты из говядины рубленые,14.2,11.4,13.0,213
Мясные продукты,Котлеты из курицы (готовые),18.2,10.4,13.8,222
Мясные продукты,Котлеты из свинины и говядины Черкизово рубленые,18.0,13.0,0.0,189
Мясные продукты,Котлеты из свинины отбивные,17.5,40.3,8.8,470
Мясные продукты,Котлеты из мяса цыплят рубленые,15.2,13.6,13.5,238
Мясные продукты,Котлеты из говядины,18.0,20.0,0.0,260
Мясные продукты,Котлеты из баранины рубленые,13.6,14.8,12.9,240
Мясные продукты,Котлеты из баранины отбивные,20.6,30.6,9.1,394
Мясные продукты,Котлета Сытоедов куриная с картофельным пюре под белым грибным соусом,6.5,10.0,11.0,160
Рыба и морепродукты,Корюшка,15.4,4.5,0.0,102
Мясные продукты,Котлета Мираторг по-киевски с молодым картофелем в сливочном соусе,6.3,10.0,13.3,168
Крупы и каши,Котлеты гречневые Мистраль,12.0,3.0,58.0,310
Сырье и приправы,Корица,3.9,3.2,79.8,261
Фрукты,Корлан,0.7,0.2,18.0,82
Сырье и приправы,Кориандр,1.5,0.0,5.0,25
Сырье и приправы,Кориандр молотый,12.3,17.7,13.1,298
Кондитерские изделия,Коржи вафельные,10.2,4.2,65.7,341
Кондитерские изделия,Коржи для медовика,6.3,11.4,64.5,384
Кондитерские изделия,Коржи бисквитные готовые,5.9,0.8,56.3,258
Сырье и приправы,Коньячная эссенция,0.0,0.0,0.0,0
Напитки алкогольные,Коньяк,0.0,0.0,0.1,239
Спортивное и дополнительное питание,Концентрат сывороточный белковый КСБ-УФ-55,55.0,0.0,22.5,310
Сырье и приправы,Концентрат соуса карри S&B Golden Curry,6.1,28.0,51.1,483
Напитки алкогольные,Ликёр Sheridans,1.4,7.0,39.0,315
Кондитерские изделия,Конфитюр,0.9,0.2,40.3,183
Напитки алкогольные,Ликёр Sambuca,0.0,0.0,40.0,240
Напитки алкогольные,Ликёр Mozart,1.2,7.8,34.0,332
Напитки алкогольные,Ликёр Midori,0.0,0.0,39.0,140
Напитки алкогольные,Ликёр Maraschino,0.0,0.0,40.0,299
Напитки алкогольные,Ликёр Malibu,0.0,0.0,20.0,197
Напитки алкогольные,Ликёр Limoncello,0.0,0.0,30.0,325
Напитки алкогольные,Ликёр Kahlua,0.6,0.7,41.7,291
Напитки алкогольные,Ликёр Jagermeister,0.0,0.0,13.2,246
Напитки алкогольные,Ликёр Galliano,0.0,0.0,6.4,248
Напитки алкогольные,Ликёр Irish Mist,0.0,0.0,6.4,248
